"","subject","Gender","Age","Income","Education","Residence","Country","NativeLanguage","FinancialLiteracy","attention_check_grater_than_3","attention_check_grater_than_2","loi_lower_than_loiX0_33","native_language_is_country_language","frame","response"
"3333","R_2iwxmI6x9WIdAS5","Female","27","EGP 5000 - 6700","17","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3334","R_2ZPN7lGhr2AI1vj","Male","26","More than EGP 10000","19","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3335","R_12JWIxdmLHWTvcf","Male","20","EGP 3400 - 5000","0","Egypt","Egypt","Arabic",4,FALSE,FALSE,FALSE,TRUE,"Per-session",1
"3336","R_279Y7YARiVMMKe6","Male","21","More than EGP 10000","15","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3337","R_R1ZTAW7fiX6jz2h","Male","18","Less than EGP 3400","13","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3338","R_e4YJ5BN2ab04rcJ","Male","٢١","More than EGP 10000","15","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3339","R_1rrKjlnom67oPK1","Male","20","Less than EGP 3400","14","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3340","R_2PoHklb7xku6M6Q","Female","٢١","Prefer not to answer","١٥","Egypt","Egypt","Arabic",2,FALSE,FALSE,FALSE,TRUE,"Per-session",3
"3341","R_1DYlMGLO0n2uVHC","Male","21","Prefer not to answer","15","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3342","R_31vg9cwDGlRk31U","Male","20","More than EGP 10000","18","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3343","R_3DjdPPzaRhdELqJ","Male","24","More than EGP 10000","16","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3344","R_1j7Wdok4Ls644rt","Male","25","Prefer not to answer","18","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3345","R_2AEUeGt5s45VvGN","Male","22","EGP 8400 - 10000","15","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3346","R_zdLsvNqtQ9TEPWp","Male","21","More than EGP 10000","15","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3347","R_2tycdNWb9a2mKqG","Female","21","Prefer not to answer","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3348","R_3kiish5wCqDbz5d","Female","٤١","More than EGP 10000","٣٠","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3349","R_2B8JzYimknwUs3W","Female","20","Prefer not to answer","15","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3350","R_cNOtc38QMXCkc3T","Male","18","Prefer not to answer","13","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3351","R_1kGpOCemExCELVg","Female","22","More than EGP 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3352","R_2E3SrnzAgutyxMQ","Male","١٩","Prefer not to answer","١٧","United Arab Emirates","Egypt","Arabic",2,FALSE,FALSE,FALSE,TRUE,"Per-session",3
"3353","R_3K23F4qQPgjrn8t","Male","21","EGP 8400 - 10000","15","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3354","R_2wigErLT3jt4NOG","Female","١٨","Prefer not to answer","١٤","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3355","R_27Hk5E4LXSXygxY","Female","22","Prefer not to answer","16","Egypt","Egypt","Arabic",3,FALSE,TRUE,FALSE,TRUE,"Per-session",3
"3356","R_3lL9R6OLdrNEdx7","Male","20","EGP 3400 - 5000","15","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",4
"3357","R_3QGzKLHcqZC0xGd","Female","21","Prefer not to answer","15","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",3
"3358","R_ePfr34JPL3vrcXf","Female","٢١","Prefer not to answer","١٥","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3359","R_3gRxpFJdxkupj0E","Female","22","Prefer not to answer","17","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3360","R_239spav3UsDXNTm","Male","29","EGP 6700 -  8400","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3361","R_2qr7aNE67APCBBa","Male","21","Prefer not to answer","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3362","R_AMwZRAlisaCUOXf","Male","24","More than EGP 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3363","R_1hNdc0tXGxkExLL","Male","27","EGP 6700 -  8400","15","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3364","R_2TpEH1Zmwq6JnHB","Other","40","More than EGP 10000","16","Egypt","Egypt","Chinese",0,TRUE,TRUE,FALSE,FALSE,"Per-session",3
"3365","R_03zN3K1DNrpb7nX","Female","27","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3366","R_239PUtHTy4JUjGU","Male","44","More than EGP 10000","18","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3367","R_ue12yQWnGAOod5T","Female","26","More than EGP 10000","20","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3368","R_UhE6HJDopZ43E8F","Male","28","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3369","R_1exccrZbYHlIoXy","Female","٢١","EGP 8400 - 10000","١٦","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3370","R_2R1YwRLKtvrsieh","Female","١٩","Less than EGP 3400","١٦","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3371","R_bQouBOhrP9pPwZz","Female","25","EGP 5000 - 6700","23","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3372","R_3iwDlLzICm7X3fo","Male","25","EGP 5000 - 6700","18","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3373","R_3ndvvXmaMzXKhVZ","Male","24","More than EGP 10000","20","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3374","R_1MX8mEvb55ubK8F","Female","29","EGP 5000 - 6700","21","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3375","R_Bt95zi9Y11oKQTL","Male","22","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3376","R_31NqlxmYOkPWBSD","Male","28","Prefer not to answer","18","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3377","R_DiPAVUtF8MwFUqt","Female","23","More than EGP 10000","18","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3378","R_2YlK5CQrm8GJjt0","Female","24","More than EGP 10000","16","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3379","R_1pZ4PWQq4pYWHx8","Male","24","EGP 5000 - 6700","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3380","R_3pbuMrjV6JxuUAv","Male","23","Prefer not to answer","15","Egypt","Egypt","Arabic",4,FALSE,FALSE,FALSE,TRUE,"Per-session",1
"3381","R_2YGsPHJdT2ccfWj","Female","26","More than EGP 10000","19","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3382","R_z0YAsX4bq457G5b","Male","41","More than EGP 10000","16","Egypt","Egypt","Arabic",2,FALSE,FALSE,FALSE,TRUE,"Per-session",3
"3383","R_3nISC7y560qCHpK","Male","24","More than EGP 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3384","R_1F2mDIqWWQOtn1r","Male","24","More than EGP 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3385","R_Rh6HmutM2Xlew8h","Male","24","EGP 8400 - 10000","17","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3386","R_9N7q9K6wjEslr0Z","Female","21","EGP 3400 - 5000","18","Egypt","Egypt","Arabic",3,FALSE,FALSE,FALSE,TRUE,"Per-session",3
"3387","R_ZaeSqRlykurrMUp","Male","34","EGP 8400 - 10000","15","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3388","R_29iAMFjKHqqtL0P","Male","22","Prefer not to answer","14","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3389","R_3FVcM0XZ4JKZ3dB","Male","٤٧","EGP 8400 - 10000","٢٣","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3390","R_1DUv0EVetC9QV0S","Male","٢٣","More than EGP 10000","١٦","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3391","R_2V3l1368KSVo3ES","Female","20","Prefer not to answer","14","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3392","R_1Qix5XYysgDS9ah","Female","20","Prefer not to answer","14","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3393","R_5oiu5wsL1nWSIBb","Female","22","Prefer not to answer","18","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3394","R_3PAodlwKbLE6Kmk","Female","٤٨","More than EGP 10000","٣٠","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3395","R_3IazqHuHwUgE0F9","Female","٥٥","More than EGP 10000","١٦","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3396","R_bILrnjn24ShL0zL","Female","28","EGP 3400 - 5000","18","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3397","R_SHUhGrIa4bORH33","Female","٣٤","More than EGP 10000","٢٠","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3398","R_2EAjL1hyDuz4mAU","Female","٢٠","EGP 8400 - 10000","١٥","Kuwait","Egypt","Arabic",0,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3399","R_1kUpHFwFug9IlZ6","Female","٢٢","Prefer not to answer","١٦","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3400","R_3nPlXoOQJrk0NUe","Female","30","EGP 3400 - 5000","24","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3401","R_3fUaTBvR9nb0c18","Female","20","Prefer not to answer","14","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3402","R_216DZ3L801yhr94","Female","20","Prefer not to answer","15","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3403","R_RQSNHQGc2ib6VIR","Female","٣٨","EGP 6700 -  8400","٣٤","Egypt","Egypt","Arabic",3,FALSE,TRUE,FALSE,TRUE,"Per-session",3
"3404","R_3OoEUglHaIiO0nG","Male","20","Less than EGP 3400","13","Egypt","Egypt","Arabic",2,FALSE,FALSE,FALSE,TRUE,"Per-session",5
"3405","R_ddmjnLm3xfBzWTL","Female","22","Prefer not to answer","16","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",4
"3406","R_WcUKY5OQDJjgTIJ","Female","18","Prefer not to answer","12","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3407","R_3ew94o5aAlqVSbH","Male","22","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3408","R_2VILZ7PSsUmPTLF","Female","22","EGP 3400 - 5000","18","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3409","R_2zBDzX9Kt4fgHxr","Male","25","Prefer not to answer","16","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3410","R_3n7ufN3mce1FQlo","Female","٥٤","More than EGP 10000","٢٠","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3411","R_2vcDfFKkMnch0yM","Female","22","EGP 8400 - 10000","١٨","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3412","R_1mg6QcqD8A7741R","Female","37","EGP 5000 - 6700","30","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3413","R_3fCMYWKedbcRx8C","Male","24","Prefer not to answer","19","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3414","R_3qfy5Op2GfBSTy0","Male","٤٢","Prefer not to answer","١٦","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3415","R_2XbPzOAZEyj6zLq","Female","22","EGP 5000 - 6700","16","Egypt","Egypt","Arabic",3,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3416","R_1DNkGL5aj4KtTN3","Male","48","Prefer not to answer","20","Saudi Arabia","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3417","R_QoWb9UsGa4ToKBz","Female","٤٧","Less than EGP 3400","١٦","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3418","R_12imDKDprPUODZm","Female","20","Less than EGP 3400","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3419","R_3jVt51SrW3sFaBi","Female","١٨٩٠٠","More than EGP 10000","٢٦","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3420","R_3PjH43bfkCW4dRL","Male","30","EGP 6700 -  8400","25","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3421","R_1jSVJltMTclo8tN","Male","٥٨","Prefer not to answer","١٨","United States of America","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3422","R_1JXbTESs9vdLe6u","Male","45","More than EGP 10000","20","Jordan","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3423","R_xeYVFvTq6esYBhL","Male","22","More than EGP 10000","22","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3424","R_33xa10CXsukURmG","Female","٤٦","More than EGP 10000","١٨","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3425","R_25SWBbsPqnjiHSq","Female","٦١","More than EGP 10000","٢٢","United States of America","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3426","R_2Sk3uiJsGEW64EZ","Male","٦٠","More than EGP 10000","١٧","Egypt","Egypt","Hebrew",2,TRUE,TRUE,FALSE,FALSE,"Per-session",5
"3427","R_3h4jdXNaaSzUbGP","Male","50","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3428","R_1FyV28jTGv86N9w","Female","٣٣","More than EGP 10000","١١","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3429","R_BP9ivsaekzjuEkF","Male","60","EGP 6700 -  8400","12","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3430","R_1CpRsHTm5qcfrL8","Female","24","More than EGP 10000","18","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3431","R_2CCiH1GICoaY6x2","Female","22","Less than EGP 3400","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3432","R_2QgE89FskNEPAsU","Female","54","Prefer not to answer","22","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3433","R_yPzjHAEtxkxYsvv","Male","22","Prefer not to answer","16","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3434","R_3ekrOLj7MzjL8sk","Female","44","Prefer not to answer","17","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3435","R_RCR781HYuSaddT3","Male","24","EGP 3400 - 5000","18","Egypt","Egypt","Hebrew",3,TRUE,TRUE,FALSE,FALSE,"Per-session",4
"3436","R_1JQlAAITNzq4NvO","Male","٤٣","More than EGP 10000","١٥","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3437","R_3kHfnsvzH1oRy5e","Male","4","More than EGP 10000","١٦","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3438","R_1mPCArrXHdnZYJF","Male","35","More than EGP 10000","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3439","R_2ANohnyUo57k2TF","Female","٥٧","Prefer not to answer","٥","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",4
"3440","R_1gjXUYk98G0K8WH","Male","51","More than EGP 10000","17","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3441","R_3GydkRTaKu9RljB","Female","45","Prefer not to answer","18","Mauritius","Egypt","Spanish",3,FALSE,FALSE,FALSE,FALSE,"Per-session",5
"3442","R_2nOQG6s5OVKAH4Z","Male","59","More than EGP 10000","٢٠","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3443","R_3dEV3jJTbfPTtdE","Female","49","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3444","R_3qUtih5pZZEVvQ1","Male","71","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3445","R_2EEorALoLkGNIxg","Male","51","EGP 8400 - 10000","25","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3446","R_1lAeoqWpvBtSRdy","Female","68","More than EGP 10000","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3447","R_0OqyGhjzuvlQG8p","Female","٤٩","EGP 6700 -  8400","٢٢","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3448","R_10BpkhX91AoaZjg","Female","44","More than EGP 10000","26","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3449","R_1FhTtmgcxL9pTk0","Male","59","EGP 6700 -  8400","16","Egypt","Egypt","Arabic",4,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3450","R_2rf1srn6tT9AfPr","Male","59","More than EGP 10000","17","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3451","R_2f2G9gU5eCB8VPS","Prefer not to say","٤٥","Prefer not to answer","١٣","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3452","R_4GVY4XoHqMb2Klj","Female","36","Prefer not to answer","16","Egypt","Egypt","Arabic",0,FALSE,FALSE,FALSE,TRUE,"Per-session",1
"3453","R_3OqXmpVkmRgual9","Female","51","EGP 8400 - 10000","24","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3454","R_3dPKZDl8MVpy2An","Male","٤٢","EGP 6700 -  8400","١٨","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",4
"3455","R_SVLvivcPmhDhNJf","Male","٧٠","More than EGP 10000","٢٢","Egypt","Egypt","Arabic",0,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3456","R_3Ja4eAZNEpsawuM","Male","48","More than EGP 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3457","R_w4SfmsIolbgs3Hb","Male","69","More than EGP 10000","22","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3458","R_3ixrmAmh9anO7Qa","Male","41","Prefer not to answer","30","Egypt","Egypt","Arabic",3,FALSE,TRUE,FALSE,TRUE,"Per-session",3
"3459","R_33y9rkqSB8fHHLf","Female","٤٧","EGP 8400 - 10000","١٧","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3460","R_8c4Qr0w1lytFQYx","Female","٤٠","EGP 6700 -  8400","١٢","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3461","R_WuimextMg4l16Yp","Female","39","More than EGP 10000","١٧","Saudi Arabia","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3462","R_Dep7dS0XRQ5oYnL","Female","40","EGP 5000 - 6700","20","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3463","R_Cmg3VDPfEwoyxW1","Male","٦٠","EGP 3400 - 5000","١٦","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3464","R_RqzZGSHX4Ewjm5b","Female","٥٣","More than EGP 10000","٢٠","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3465","R_1K9G1A2ITlBw325","Female","٥٠","More than EGP 10000","٢٠","Egypt","Egypt","Arabic",2,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3466","R_3isQMksUhsi3969","Female","٤٠","Less than EGP 3400","١٥","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3467","R_cwOI21lHGOuua2J","Male","55","More than EGP 10000","16","Egypt","Egypt","Arabic",0,FALSE,TRUE,FALSE,TRUE,"Per-session",5
"3468","R_1Nk2C6IdEPsFnbS","Male","٥٦","EGP 6700 -  8400","٢٠","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3469","R_3GfCyzO4y7EeA7s","Male","٥٣","EGP 5000 - 6700","١٦","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3470","R_zcbdirZtDG8QHVD","Male","53","Prefer not to answer","27","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3471","R_1pDP19gGSBjQZA2","Female","36","Prefer not to answer","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3472","R_1LCp7SbYrPnulqX","Female","٣٩","Prefer not to answer","١٨","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3473","R_w1LhIETIj5Edcl3","Female","50","EGP 6700 -  8400","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3474","R_1H00DmRhGmmMmOf","Female","40","EGP 8400 - 10000","30","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3475","R_d5agkXe6Vb9gxW1","Female","٥٦","EGP 5000 - 6700","١٨","Jordan","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3476","R_12uymUm2LHM6aVG","Male","22","EGP 5000 - 6700","16","Egypt","Egypt","Arabic",4,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3477","R_RdWJYx3I8U6ltdL","Female","55","EGP 6700 -  8400","15","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3478","R_339knG7sUPrDDpq","Female","٣٥","Prefer not to answer","١٨","Egypt","Egypt","Hebrew",3,TRUE,TRUE,FALSE,FALSE,"Per-session",1
"3479","R_3exX4RP3i9PB7Rz","Male","٥٢","Prefer not to answer","١٦","Egypt","Egypt","Arabic",3,FALSE,FALSE,FALSE,TRUE,"Per-session",5
"3480","R_PS62452KSYbspCp","Male","٤٦","Prefer not to answer","١٦","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3481","R_2VISUQGnYXGbUQ5","Female","٥٥","EGP 8400 - 10000","٢١","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",1
"3482","R_129CLuISDpPk4Vx","Male","٦٧","Prefer not to answer","١٩","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3483","R_8HN12glyF3xn9h7","Female","70","EGP 6700 -  8400","12","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3484","R_3PXNWCF5mp5PR19","Male","64","EGP 6700 -  8400","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3485","R_2aWG4MBu1jUj1mM","Female","57","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",3,TRUE,TRUE,FALSE,TRUE,"Per-session",3
"3486","R_3LZPGf8f2HHzNk0","Female","48","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3487","R_2uJVroTJBzCMEKq","Female","21","Prefer not to answer","14","Egypt","Egypt","Arabic",1,FALSE,FALSE,FALSE,TRUE,"Per-session",1
"3488","R_RqnVFRWDcUBfDY5","Male","56","Prefer not to answer","18","Australia","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3489","R_1IH7bnEmZpfssUE","Male","54","Prefer not to answer","20","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3490","R_Ampco722k0te945","Female","26","EGP 3400 - 5000","19","Egypt","Egypt","Arabic",1,FALSE,TRUE,FALSE,TRUE,"Per-session",2
"3491","R_1NDowy3aNO2sdFM","Male","32","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",0,TRUE,TRUE,FALSE,TRUE,"Per-session",2
"3492","R_1er7trvyt5SeZAk","Female","62","More than EGP 10000","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3493","R_1GW9sAwz9O32M8p","Female","٤٨","EGP 6700 -  8400","٢٢","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",1
"3494","R_1LLj14o9DliBtxJ","Male","25","EGP 5000 - 6700","16","Egypt","Egypt","Arabic",2,TRUE,TRUE,FALSE,TRUE,"Per-session",5
"3495","R_2ctHRNcmPzLboK6","Prefer not to say","40","EGP 8400 - 10000","16","Egypt","Egypt","Arabic",1,TRUE,TRUE,FALSE,TRUE,"Per-session",4
